"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"15/05/2025";"0000";"14,5";"14,7";"14,3";"93,0";"94,0";"91,0";"13,5";"13,6";"13,1";"948,9";"948,9";"948,4";"0,0";"269,0";"1,1";"";""
"15/05/2025";"0100";"13,4";"14,5";"13,4";"93,0";"93,0";"92,0";"12,3";"13,4";"12,3";"949,0";"949,1";"948,9";"0,0";"338,0";"1,0";"";""
"15/05/2025";"0200";"12,9";"13,6";"12,7";"95,0";"95,0";"93,0";"12,1";"12,5";"11,8";"949,3";"949,3";"949,0";"0,1";"234,0";"0,6";"";""
"15/05/2025";"0300";"12,5";"13,0";"12,5";"94,0";"95,0";"94,0";"11,6";"12,2";"11,6";"949,3";"949,3";"949,2";"0,1";"112,0";"1,6";"";""
"15/05/2025";"0400";"11,9";"12,5";"11,8";"95,0";"95,0";"94,0";"11,1";"11,7";"11,1";"949,1";"949,3";"949,1";"0,0";"63,0";"0,7";"";""
"15/05/2025";"0500";"12,1";"12,3";"11,8";"95,0";"96,0";"95,0";"11,3";"11,6";"11,1";"948,7";"949,1";"948,7";"0,2";"289,0";"1,3";"";""
"15/05/2025";"0600";"11,3";"12,1";"11,3";"95,0";"95,0";"94,0";"10,6";"11,3";"10,6";"948,3";"948,7";"948,2";"0,4";"139,0";"1,1";"";""
"15/05/2025";"0700";"10,8";"11,3";"10,8";"96,0";"96,0";"95,0";"10,2";"10,6";"10,2";"948,5";"948,5";"948,2";"0,0";"336,0";"1,1";"";""
"15/05/2025";"0800";"10,4";"10,9";"10,3";"96,0";"96,0";"96,0";"9,8";"10,3";"9,7";"948,6";"948,6";"948,5";"0,1";"164,0";"1,1";"";""
"15/05/2025";"0900";"10,0";"10,4";"10,0";"97,0";"97,0";"96,0";"9,5";"9,8";"9,5";"948,8";"948,8";"948,5";"0,1";"140,0";"1,1";"";""
"15/05/2025";"1000";"10,1";"10,2";"9,7";"97,0";"97,0";"97,0";"9,6";"9,6";"9,2";"949,3";"949,3";"948,8";"0,0";"88,0";"0,8";"15,00";""
"15/05/2025";"1100";"13,8";"13,8";"10,1";"97,0";"97,0";"97,0";"13,4";"13,4";"9,7";"949,8";"949,8";"949,3";"0,1";"10,0";"0,7";"404,10";""
"15/05/2025";"1200";"19,9";"20,1";"13,8";"63,0";"97,0";"63,0";"12,6";"14,2";"12,2";"950,1";"950,2";"949,8";"0,3";"14,0";"1,5";"1301,20";""
"15/05/2025";"1300";"22,4";"22,5";"19,9";"54,0";"64,0";"51,0";"12,5";"13,7";"11,5";"950,4";"950,4";"950,1";"3,0";"50,0";"6,6";"1960,80";""
"15/05/2025";"1400";"23,9";"24,1";"22,3";"49,0";"54,0";"47,0";"12,5";"13,2";"11,7";"949,7";"950,5";"949,7";"2,5";"42,0";"6,6";"2422,10";""
"15/05/2025";"1500";"25,0";"25,5";"23,8";"46,0";"51,0";"44,0";"12,7";"13,7";"11,9";"948,8";"949,7";"948,8";"2,1";"65,0";"6,4";"2753,80";""
"15/05/2025";"1600";"25,6";"26,4";"24,4";"42,0";"48,0";"40,0";"11,7";"13,7";"11,4";"948,1";"948,9";"948,1";"2,0";"58,0";"6,0";"2937,80";""
"15/05/2025";"1700";"25,5";"26,4";"25,1";"43,0";"45,0";"38,0";"11,8";"12,9";"10,8";"947,4";"948,1";"947,4";"1,9";"353,0";"5,3";"2347,10";""
"15/05/2025";"1800";"25,8";"27,0";"24,9";"41,0";"44,0";"38,0";"11,4";"12,6";"10,5";"947,0";"947,4";"947,0";"1,4";"24,0";"4,8";"1924,60";""
"15/05/2025";"1900";"23,9";"26,3";"23,2";"57,0";"58,0";"38,0";"14,9";"14,9";"10,3";"946,9";"947,0";"946,8";"0,0";"346,0";"3,3";"741,50";""
"15/05/2025";"2000";"23,4";"24,5";"23,1";"54,0";"59,0";"49,0";"13,5";"15,2";"13,1";"947,0";"947,0";"946,8";"1,2";"84,0";"2,6";"534,10";""
"15/05/2025";"2100";"17,8";"23,4";"17,8";"84,0";"84,0";"54,0";"15,0";"15,3";"13,4";"947,3";"947,3";"947,0";"0,5";"155,0";"2,6";"22,00";""
"15/05/2025";"2200";"16,3";"17,8";"16,3";"88,0";"89,0";"84,0";"14,3";"15,0";"14,3";"947,5";"947,5";"947,3";"0,1";"104,0";"1,1";"";""
"15/05/2025";"2300";"15,0";"16,3";"15,0";"92,0";"92,0";"88,0";"13,7";"14,3";"13,7";"948,1";"948,1";"947,5";"0,1";"147,0";"1,5";"";""
"16/05/2025";"0000";"13,9";"15,0";"13,9";"94,0";"94,0";"92,0";"12,9";"13,7";"12,9";"948,6";"948,6";"948,1";"0,2";"155,0";"1,0";"";""
"16/05/2025";"0100";"13,2";"14,1";"13,2";"95,0";"95,0";"94,0";"12,5";"13,2";"12,4";"949,1";"949,1";"948,6";"0,4";"148,0";"1,1";"";""
"16/05/2025";"0200";"12,8";"13,3";"12,8";"96,0";"96,0";"95,0";"12,2";"12,6";"12,2";"949,3";"949,3";"949,1";"0,1";"174,0";"1,0";"";""
"16/05/2025";"0300";"12,6";"12,8";"12,5";"96,0";"96,0";"96,0";"12,0";"12,2";"11,8";"949,4";"949,5";"949,3";"0,0";"131,0";"0,6";"";""
"16/05/2025";"0400";"12,1";"12,6";"12,0";"96,0";"96,0";"96,0";"11,5";"12,0";"11,4";"949,2";"949,4";"949,1";"0,0";"181,0";"0,0";"";""
"16/05/2025";"0500";"11,6";"12,2";"11,6";"97,0";"97,0";"96,0";"11,1";"11,6";"11,1";"948,9";"949,2";"948,9";"0,0";"184,0";"1,1";"";""
"16/05/2025";"0600";"11,3";"11,6";"11,1";"97,0";"97,0";"97,0";"10,8";"11,1";"10,6";"948,5";"948,9";"948,5";"0,2";"138,0";"1,0";"";""
"16/05/2025";"0700";"11,0";"11,5";"10,9";"97,0";"97,0";"97,0";"10,5";"11,0";"10,4";"948,4";"948,5";"948,3";"0,1";"149,0";"1,3";"";""
"16/05/2025";"0800";"10,6";"11,1";"10,6";"97,0";"97,0";"97,0";"10,1";"10,6";"10,1";"948,8";"948,8";"948,4";"0,3";"158,0";"0,9";"";""
"16/05/2025";"0900";"10,6";"10,8";"10,4";"97,0";"97,0";"97,0";"10,2";"10,4";"10,0";"949,3";"949,3";"948,8";"0,0";"227,0";"0,9";"";""
"16/05/2025";"1000";"10,9";"10,9";"10,3";"97,0";"97,0";"97,0";"10,5";"10,5";"9,8";"949,9";"949,9";"949,3";"0,0";"290,0";"0,7";"14,80";""
"16/05/2025";"1100";"16,8";"16,8";"10,9";"95,0";"97,0";"95,0";"16,0";"16,0";"10,6";"950,6";"950,6";"949,9";"0,9";"23,0";"3,7";"404,40";""
"16/05/2025";"1200";"20,9";"20,9";"16,8";"63,0";"95,0";"61,0";"13,7";"15,8";"12,8";"951,0";"951,0";"950,6";"2,3";"56,0";"5,4";"1307,40";""
"16/05/2025";"1300";"22,2";"22,4";"20,7";"57,0";"63,0";"54,0";"13,2";"13,9";"12,3";"951,1";"951,1";"950,9";"3,3";"53,0";"7,2";"1951,40";""
"16/05/2025";"1400";"23,9";"24,5";"22,2";"51,0";"56,0";"50,0";"13,2";"14,1";"12,8";"950,7";"951,1";"950,7";"2,4";"73,0";"6,2";"2413,40";""
"16/05/2025";"1500";"24,8";"25,8";"23,9";"45,0";"53,0";"43,0";"12,1";"14,5";"11,8";"949,9";"950,7";"949,9";"2,3";"35,0";"5,7";"2693,30";""
"16/05/2025";"1600";"26,3";"27,0";"24,7";"42,0";"48,0";"40,0";"12,4";"14,0";"11,4";"948,6";"949,9";"948,6";"1,3";"29,0";"4,7";"2589,60";""
"16/05/2025";"1700";"26,4";"26,8";"25,5";"41,0";"46,0";"40,0";"12,1";"13,4";"11,7";"947,7";"948,6";"947,7";"0,7";"220,0";"4,2";"2461,70";""
"16/05/2025";"1800";"26,5";"27,1";"26,0";"44,0";"46,0";"40,0";"13,1";"13,7";"11,6";"947,2";"947,7";"947,2";"0,9";"149,0";"3,3";"1984,70";""
"16/05/2025";"1900";"27,1";"27,3";"25,7";"43,0";"44,0";"39,0";"13,4";"13,8";"11,7";"946,9";"947,3";"946,9";"0,7";"97,0";"2,6";"1383,20";""
"16/05/2025";"2000";"22,2";"27,3";"22,2";"62,0";"63,0";"43,0";"14,7";"14,8";"12,8";"947,0";"947,0";"946,9";"0,0";"86,0";"2,3";"504,10";""
"16/05/2025";"2100";"17,8";"22,2";"17,8";"83,0";"83,0";"62,0";"14,9";"15,8";"14,6";"947,0";"947,1";"947,0";"0,2";"136,0";"0,6";"18,30";""
"16/05/2025";"2200";"16,1";"17,8";"16,1";"90,0";"90,0";"83,0";"14,5";"15,0";"14,5";"947,2";"947,2";"947,0";"0,0";"183,0";"0,6";"";""
"16/05/2025";"2300";"15,1";"16,1";"15,1";"93,0";"93,0";"90,0";"14,0";"14,6";"14,0";"947,5";"947,5";"947,2";"0,0";"201,0";"0,8";"";""
"17/05/2025";"0000";"14,5";"15,2";"14,5";"95,0";"95,0";"93,0";"13,7";"14,3";"13,6";"948,0";"948,0";"947,5";"0,5";"132,0";"1,2";"";""
"17/05/2025";"0100";"14,3";"14,7";"14,3";"95,0";"96,0";"95,0";"13,6";"14,0";"13,6";"948,3";"948,3";"948,0";"0,0";"183,0";"1,2";"";""
"17/05/2025";"0200";"13,8";"14,3";"13,7";"96,0";"96,0";"95,0";"13,1";"13,6";"13,0";"948,3";"948,3";"948,2";"0,0";"159,0";"1,2";"";""
"17/05/2025";"0300";"13,3";"13,7";"13,3";"96,0";"96,0";"96,0";"12,7";"13,1";"12,6";"948,3";"948,4";"948,3";"0,0";"201,0";"0,0";"";""
"17/05/2025";"0400";"13,8";"14,0";"13,2";"97,0";"97,0";"96,0";"13,3";"13,5";"12,6";"948,1";"948,3";"948,1";"0,1";"255,0";"1,4";"";""
"17/05/2025";"0500";"13,0";"13,9";"13,0";"96,0";"97,0";"96,0";"12,4";"13,3";"12,4";"947,9";"948,1";"947,9";"0,6";"140,0";"1,2";"";""
"17/05/2025";"0600";"12,5";"13,0";"12,4";"97,0";"97,0";"96,0";"12,0";"12,4";"11,9";"947,7";"948,0";"947,7";"0,3";"170,0";"1,2";"";""
"17/05/2025";"0700";"12,7";"12,7";"12,1";"97,0";"97,0";"97,0";"12,2";"12,2";"11,6";"947,5";"947,7";"947,4";"0,8";"101,0";"1,9";"";""
"17/05/2025";"0800";"12,2";"12,9";"12,1";"97,0";"97,0";"97,0";"11,7";"12,4";"11,6";"947,3";"947,5";"947,3";"0,8";"143,0";"1,9";"";""
"17/05/2025";"0900";"12,0";"12,3";"11,9";"97,0";"97,0";"97,0";"11,5";"11,8";"11,4";"947,7";"947,7";"947,3";"0,0";"89,0";"1,9";"";""
"17/05/2025";"1000";"11,8";"12,0";"11,5";"97,0";"97,0";"97,0";"11,3";"11,5";"11,1";"948,3";"948,3";"947,7";"0,0";"148,0";"1,0";"13,90";""
"17/05/2025";"1100";"15,5";"15,5";"11,8";"97,0";"97,0";"97,0";"15,0";"15,1";"11,3";"948,9";"948,9";"948,3";"0,0";"344,0";"0,5";"398,20";""
"17/05/2025";"1200";"21,9";"21,9";"15,5";"64,0";"97,0";"64,0";"14,8";"17,6";"14,8";"949,5";"949,5";"948,9";"0,9";"49,0";"2,0";"1275,90";""
"17/05/2025";"1300";"24,0";"24,2";"21,7";"56,0";"67,0";"55,0";"14,6";"16,0";"13,5";"949,6";"949,7";"949,5";"1,9";"49,0";"5,5";"1928,30";""
"17/05/2025";"1400";"24,8";"25,3";"23,6";"51,0";"57,0";"51,0";"14,0";"15,1";"13,6";"949,1";"949,7";"949,1";"2,2";"70,0";"5,8";"2396,90";""
"17/05/2025";"1500";"27,3";"27,4";"24,8";"46,0";"54,0";"46,0";"14,8";"16,2";"13,7";"948,2";"949,1";"948,1";"2,1";"109,0";"4,2";"2672,20";""
"17/05/2025";"1600";"27,5";"28,1";"26,3";"45,0";"48,0";"42,0";"14,6";"15,7";"13,1";"947,0";"948,2";"947,0";"1,5";"344,0";"5,1";"2647,30";""
"17/05/2025";"1700";"28,1";"28,4";"27,4";"41,0";"45,0";"40,0";"13,7";"14,9";"13,1";"946,2";"947,0";"946,2";"1,0";"6,0";"4,5";"2294,10";""
"17/05/2025";"1800";"28,3";"28,7";"27,7";"41,0";"44,0";"38,0";"13,9";"14,5";"13,0";"945,6";"946,2";"945,6";"0,7";"338,0";"4,0";"1968,30";""
"17/05/2025";"1900";"27,7";"28,8";"27,7";"42,0";"44,0";"36,0";"13,5";"14,7";"12,2";"945,5";"945,6";"945,4";"1,5";"64,0";"3,5";"1344,30";""
"17/05/2025";"2000";"23,8";"27,9";"23,8";"61,0";"61,0";"42,0";"16,0";"16,0";"13,6";"945,7";"945,7";"945,4";"0,4";"83,0";"2,7";"409,30";""
"17/05/2025";"2100";"19,6";"23,8";"19,6";"82,0";"82,0";"61,0";"16,5";"17,3";"16,0";"946,0";"946,0";"945,7";"0,0";"147,0";"1,2";"28,90";""
"17/05/2025";"2200";"21,0";"21,0";"18,7";"72,0";"85,0";"72,0";"15,6";"16,5";"15,6";"946,2";"946,2";"946,0";"1,1";"84,0";"2,6";"";""
"17/05/2025";"2300";"19,7";"21,0";"19,6";"74,0";"75,0";"71,0";"15,0";"15,6";"14,9";"946,3";"946,3";"946,2";"0,6";"89,0";"3,1";"";""
"18/05/2025";"0000";"18,2";"19,8";"18,2";"78,0";"78,0";"73,0";"14,4";"15,0";"14,3";"946,5";"946,5";"946,3";"0,5";"143,0";"2,1";"";""
"18/05/2025";"0100";"15,6";"18,2";"15,6";"91,0";"91,0";"78,0";"14,2";"14,5";"14,1";"946,5";"946,5";"946,4";"0,0";"274,0";"1,4";"";""
"18/05/2025";"0200";"14,4";"15,6";"14,4";"94,0";"94,0";"91,0";"13,5";"14,2";"13,5";"946,6";"946,6";"946,5";"0,0";"146,0";"0,0";"";""
"18/05/2025";"0300";"13,7";"14,4";"13,6";"95,0";"95,0";"94,0";"13,0";"13,5";"12,9";"946,5";"946,6";"946,5";"0,0";"299,0";"1,1";"";""
"18/05/2025";"0400";"12,9";"13,8";"12,8";"96,0";"96,0";"95,0";"12,2";"13,1";"12,1";"946,5";"946,6";"946,5";"0,1";"158,0";"0,8";"";""
"18/05/2025";"0500";"12,5";"13,0";"12,5";"96,0";"96,0";"96,0";"12,0";"12,3";"11,9";"946,4";"946,6";"946,3";"0,0";"159,0";"1,0";"";""
"18/05/2025";"0600";"12,6";"12,7";"12,4";"97,0";"97,0";"96,0";"12,1";"12,2";"11,8";"946,1";"946,4";"946,1";"0,0";"222,0";"1,1";"";""
"18/05/2025";"0700";"12,2";"12,6";"12,1";"97,0";"97,0";"97,0";"11,7";"12,1";"11,5";"946,1";"946,1";"946,0";"0,1";"165,0";"0,9";"";""
"18/05/2025";"0800";"12,0";"12,3";"11,8";"97,0";"97,0";"97,0";"11,5";"11,7";"11,3";"946,3";"946,3";"946,0";"0,0";"138,0";"0,8";"";""
"18/05/2025";"0900";"11,6";"12,0";"11,5";"97,0";"97,0";"97,0";"11,2";"11,5";"11,0";"946,9";"946,9";"946,3";"0,1";"146,0";"1,0";"";""
"18/05/2025";"1000";"12,0";"12,0";"11,5";"97,0";"97,0";"97,0";"11,6";"11,6";"11,0";"947,6";"947,6";"946,9";"0,0";"135,0";"1,3";"24,80";""
"18/05/2025";"1100";"16,0";"16,0";"12,0";"97,0";"97,0";"97,0";"15,6";"15,6";"11,6";"948,3";"948,3";"947,6";"0,1";"167,0";"1,9";"380,50";""
"18/05/2025";"1200";"21,5";"21,5";"16,1";"67,0";"97,0";"65,0";"15,0";"18,0";"14,5";"948,7";"948,7";"948,3";"2,6";"63,0";"6,0";"1098,90";""
"18/05/2025";"1300";"23,2";"23,3";"21,3";"57,0";"67,0";"56,0";"14,1";"15,7";"13,8";"948,9";"948,9";"948,7";"3,1";"59,0";"6,4";"1720,00";""
"18/05/2025";"1400";"25,2";"25,4";"22,9";"51,0";"58,0";"51,0";"14,3";"15,0";"13,6";"948,5";"948,9";"948,4";"2,7";"72,0";"6,7";"2311,00";""
"18/05/2025";"1500";"26,8";"26,8";"25,0";"47,0";"53,0";"46,0";"14,6";"15,3";"13,9";"948,0";"948,5";"948,0";"2,3";"106,0";"5,8";"2626,20";""
"18/05/2025";"1600";"26,9";"27,5";"26,1";"45,0";"49,0";"43,0";"13,9";"15,3";"13,2";"946,9";"948,0";"946,9";"1,5";"54,0";"5,2";"2630,30";""
"18/05/2025";"1700";"28,3";"28,7";"26,9";"38,0";"48,0";"38,0";"12,7";"15,9";"12,6";"946,3";"946,9";"946,3";"1,1";"47,0";"4,2";"2254,80";""
"18/05/2025";"1800";"28,1";"28,9";"27,8";"39,0";"42,0";"33,0";"12,9";"13,9";"10,9";"945,8";"946,3";"945,8";"1,5";"72,0";"3,8";"1938,00";""
"18/05/2025";"1900";"28,2";"29,2";"27,8";"40,0";"43,0";"36,0";"13,3";"14,2";"11,8";"945,8";"945,8";"945,7";"0,5";"39,0";"3,0";"1288,50";""
"18/05/2025";"2000";"25,3";"28,2";"25,3";"55,0";"55,0";"38,0";"15,7";"15,7";"12,4";"945,9";"945,9";"945,7";"0,8";"76,0";"2,3";"435,00";""
"18/05/2025";"2100";"19,1";"25,3";"19,1";"83,0";"83,0";"55,0";"16,2";"17,0";"15,2";"946,3";"946,3";"945,9";"0,6";"162,0";"1,5";"20,90";""
"18/05/2025";"2200";"19,4";"19,9";"18,4";"77,0";"87,0";"77,0";"15,3";"16,3";"15,3";"946,8";"946,8";"946,3";"0,7";"97,0";"1,9";"";""
"18/05/2025";"2300";"16,7";"19,4";"16,7";"90,0";"90,0";"77,0";"14,9";"15,5";"14,8";"947,3";"947,3";"946,8";"0,3";"111,0";"1,5";"";""
"19/05/2025";"0000";"15,5";"17,1";"15,5";"91,0";"91,0";"88,0";"14,1";"15,3";"14,1";"947,5";"947,6";"947,3";"0,6";"156,0";"1,0";"";""
"19/05/2025";"0100";"15,1";"15,5";"15,1";"94,0";"94,0";"91,0";"14,1";"14,4";"14,1";"947,7";"947,7";"947,5";"0,5";"101,0";"1,4";"";""
"19/05/2025";"0200";"14,5";"15,2";"14,4";"95,0";"95,0";"94,0";"13,7";"14,2";"13,5";"948,0";"948,1";"947,7";"0,5";"172,0";"1,6";"";""
"19/05/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19/05/2025";"0400";"15,7";"15,7";"15,1";"90,0";"95,0";"90,0";"14,0";"14,8";"13,8";"947,4";"947,9";"947,4";"1,1";"67,0";"2,2";"";""
"19/05/2025";"0500";"14,7";"16,0";"14,7";"89,0";"90,0";"87,0";"12,9";"14,1";"12,9";"947,1";"947,4";"947,0";"0,0";"336,0";"2,4";"";""
"19/05/2025";"0600";"12,8";"14,7";"12,7";"95,0";"95,0";"89,0";"12,1";"12,8";"11,9";"946,9";"947,2";"946,9";"0,8";"132,0";"1,5";"";""
"19/05/2025";"0700";"14,7";"14,7";"12,8";"94,0";"96,0";"94,0";"13,7";"13,7";"12,1";"946,5";"946,9";"946,5";"1,1";"71,0";"2,4";"";""
"19/05/2025";"0800";"13,1";"14,8";"13,0";"94,0";"94,0";"91,0";"12,2";"13,6";"12,0";"946,4";"946,5";"946,4";"0,5";"91,0";"2,0";"";""
"19/05/2025";"0900";"13,7";"14,0";"12,3";"95,0";"96,0";"93,0";"12,9";"13,3";"11,4";"946,7";"946,7";"946,4";"0,1";"4,0";"1,8";"";""
"19/05/2025";"1000";"12,5";"13,7";"12,4";"96,0";"96,0";"94,0";"11,8";"12,9";"11,6";"947,5";"947,5";"946,7";"0,0";"265,0";"2,1";"14,50";""
"19/05/2025";"1100";"17,0";"17,0";"12,5";"87,0";"97,0";"87,0";"14,9";"15,4";"11,8";"948,0";"948,0";"947,5";"1,3";"69,0";"3,1";"487,00";""
"19/05/2025";"1200";"21,8";"21,8";"17,0";"65,0";"87,0";"65,0";"15,0";"15,4";"14,2";"948,3";"948,3";"947,9";"0,9";"70,0";"3,1";"1184,70";""
"19/05/2025";"1300";"23,6";"24,2";"21,8";"54,0";"65,0";"52,0";"13,7";"15,3";"13,4";"948,4";"948,5";"948,3";"2,4";"37,0";"5,3";"2006,90";""
"19/05/2025";"1400";"25,3";"25,5";"23,6";"51,0";"56,0";"49,0";"14,4";"14,9";"13,4";"947,8";"948,4";"947,8";"2,3";"38,0";"5,6";"2300,10";""
"19/05/2025";"1500";"26,8";"27,1";"24,9";"44,0";"53,0";"42,0";"13,5";"15,3";"12,9";"947,0";"947,8";"947,0";"1,6";"52,0";"4,4";"2631,70";""
"19/05/2025";"1600";"27,2";"28,2";"26,6";"37,0";"47,0";"36,0";"11,4";"15,2";"11,2";"946,1";"947,0";"946,1";"1,8";"47,0";"4,6";"2607,80";""
"19/05/2025";"1700";"28,6";"28,9";"27,1";"35,0";"42,0";"31,0";"11,5";"13,5";"9,7";"945,4";"946,1";"945,4";"1,1";"69,0";"4,8";"2366,50";""
"19/05/2025";"1800";"29,1";"29,3";"27,9";"29,0";"37,0";"29,0";"9,4";"12,3";"9,4";"945,0";"945,4";"945,0";"1,3";"154,0";"3,3";"1993,70";""
"19/05/2025";"1900";"29,1";"29,5";"28,5";"33,0";"33,0";"29,0";"11,2";"11,2";"9,1";"945,1";"945,1";"944,9";"0,5";"95,0";"2,6";"1363,80";""
